"TAG","TIME","X","Y","n_X","n_Y","geometry","surface_type_combined"
405,"2021-04-28 02:00:44.491",242067.2363451993,720979.3430522043,35.445260081166985,32.58286073476341,"POINT (35.445260081166985 32.58286073476341)","urban"
405,"2021-04-28 02:00:44.491",242067.2363451993,720979.3430522043,35.445260081166985,32.58286073476341,"POINT (35.445260081166985 32.58286073476341)","urban"
225,"2021-04-28 02:00:45.513",239201.2594988672,717696.1393529243,35.414666925619336,32.553310151486045,"POINT (35.414666925619336 32.553310151486045)","rural"
231,"2021-04-28 02:00:45.828",242334.64310757432,714002.0276520109,35.44793814143995,32.519939214091664,"POINT (35.44793814143995 32.519939214091664)","rural"
430,"2021-04-28 02:00:45.494",243024.0859620675,714427.2103879933,35.455286568254515,32.523758779056294,"POINT (35.455286568254515 32.523758779056294)","unknown"
232,"2021-04-28 02:00:46.338",244262.3234382191,718011.9547089665,35.46856035396438,32.55605626015729,"POINT (35.46856035396438 32.55605626015729)","rural"
323,"2021-04-28 02:00:46.134",238667.27035923547,714892.0488198269,35.40892421111102,32.52803430234079,"POINT (35.40892421111102 32.52803430234079)","rural"
325,"2021-04-28 02:00:46.413",238182.04514527495,715245.7983397949,35.40376650094243,32.53123245438634,"POINT (35.40376650094243 32.53123245438634)","rural"
19,"2021-04-28 02:00:46.259",243384.84368324443,717654.1065659046,35.459208444754196,32.552848750224,"POINT (35.459208444754196 32.552848750224)","rural"
13,"2021-04-28 02:00:46.240",240761.8590235644,713743.865666332,35.43119305812062,32.51764258732899,"POINT (35.43119305812062 32.51764258732899)","urban"
378,"2021-04-28 02:00:47.939",240824.98064508635,713452.7373957775,35.431858236704194,32.51501618731542,"POINT (35.431858236704194 32.51501618731542)","urban"
228,"2021-04-28 02:00:47.335",242530.50728683497,716729.7863665756,35.45008968080204,32.544532049237205,"POINT (35.45008968080204 32.544532049237205)","rural"
406,"2021-04-28 02:00:47.096",242089.13341999208,720972.7103131274,35.445493135505544,32.582800478944584,"POINT (35.445493135505544 32.582800478944584)","urban"
406,"2021-04-28 02:00:47.096",242089.13341999208,720972.7103131274,35.445493135505544,32.582800478944584,"POINT (35.445493135505544 32.582800478944584)","urban"
407,"2021-04-28 02:00:47.346",241098.969254618,715145.5734692072,35.434813107150774,32.530275651465026,"POINT (35.434813107150774 32.530275651465026)","unknown"
226,"2021-04-28 02:00:48.507",243119.9219514998,716029.9024195934,35.45634693492024,32.53820861463056,"POINT (35.45634693492024 32.53820861463056)","rural"
310,"2021-04-28 02:00:48.775",237723.81159267316,714785.4658626249,35.39887992822982,32.52708914112983,"POINT (35.39887992822982 32.52708914112983)","rural"
144,"2021-04-28 02:00:48.210",238176.89933595277,715267.9159435815,35.403712167212184,32.53143198186395,"POINT (35.403712167212184 32.53143198186395)","rural"
145,"2021-04-28 02:00:48.104",244296.0874225538,712996.6453963341,35.46878733441454,32.51083127042386,"POINT (35.46878733441454 32.51083127042386)","rural"
25,"2021-04-28 02:00:48.113",239694.32897450583,713908.7541975668,35.419835096421,32.519149404658144,"POINT (35.419835096421 32.519149404658144)","rural"
363,"2021-04-28 02:00:49.087",240934.33554797852,714073.0055480599,35.43303620462785,32.52060721182062,"POINT (35.43303620462785 32.52060721182062)","urban"
161,"2021-04-28 02:00:49.105",240434.6808609912,718155.4571580125,35.427809433289134,32.557429279335246,"POINT (35.427809433289134 32.557429279335246)","unknown"
163,"2021-04-28 02:00:49.704",240691.1989217293,713815.5404930721,35.43044265489909,32.51829025318807,"POINT (35.43044265489909 32.51829025318807)","urban"
430,"2021-04-28 02:00:49.494",243022.916360352,714430.1490829618,35.455274193234146,32.52378530286353,"POINT (35.455274193234146 32.52378530286353)","unknown"
238,"2021-04-28 02:00:50.748",240670.24007921523,713746.1416094841,35.4302180277852,32.51766486425459,"POINT (35.4302180277852 32.51766486425459)","urban"
376,"2021-04-28 02:00:51.574",237332.84608639564,719995.2558754561,35.394817672821624,32.57407353205486,"POINT (35.394817672821624 32.57407353205486)","unknown"
220,"2021-04-28 02:00:51.755",242497.81038635777,718700.6648783297,35.44978994412233,32.56230457780922,"POINT (35.44978994412233 32.56230457780922)","rural"
167,"2021-04-28 02:00:51.069",243350.2335580616,713301.286024325,35.458729322891124,32.513599048388436,"POINT (35.458729322891124 32.513599048388436)","rural"
167,"2021-04-28 02:00:51.069",243350.2335580616,713301.286024325,35.458729322891124,32.513599048388436,"POINT (35.458729322891124 32.513599048388436)","rural"
425,"2021-04-28 02:00:51.710",238286.7159145448,715305.6877621397,35.40488185959686,32.531770723120495,"POINT (35.40488185959686 32.531770723120495)","rural"
201,"2021-04-28 02:00:52.663",245901.2731412761,711560.0094640703,35.48582929122645,32.497839684902786,"POINT (35.48582929122645 32.497839684902786)","rural"
405,"2021-04-28 02:00:52.491",242049.80234304507,720978.9111760501,35.445074390224555,32.58285719619907,"POINT (35.445074390224555 32.58285719619907)","rural"
225,"2021-04-28 02:00:53.512",239201.2659417916,717700.0215096872,35.41466707583611,32.55334515772628,"POINT (35.41466707583611 32.55334515772628)","rural"
231,"2021-04-28 02:00:53.828",242321.10726169075,714017.9557683092,35.44779446585917,32.520083121056594,"POINT (35.44779446585917 32.520083121056594)","rural"
430,"2021-04-28 02:00:53.494",243022.6205844425,714428.986125315,35.45527101600455,32.5237748224498,"POINT (35.45527101600455 32.5237748224498)","unknown"
232,"2021-04-28 02:00:54.338",244262.1933082456,718012.182283334,35.468558974443496,32.556058315153194,"POINT (35.468558974443496 32.556058315153194)","rural"
323,"2021-04-28 02:00:54.133",238666.062652848,714893.8572925578,35.40891139318657,32.5280506307543,"POINT (35.40891139318657 32.5280506307543)","rural"
325,"2021-04-28 02:00:54.412",238184.9007957862,715235.878314908,35.40379670006406,32.53114295453877,"POINT (35.40379670006406 32.53114295453877)","rural"
423,"2021-04-28 02:00:54.743",240314.80288002972,717353.0484507771,35.42651521194783,32.55019603213725,"POINT (35.42651521194783 32.55019603213725)","rural"
19,"2021-04-28 02:00:54.259",243367.52124927624,717649.431049478,35.45902389505483,32.55280696372072,"POINT (35.45902389505483 32.55280696372072)","rural"
13,"2021-04-28 02:00:54.239",240752.42653929777,713753.9859851093,35.43109289920603,32.5177340260704,"POINT (35.43109289920603 32.5177340260704)","urban"
378,"2021-04-28 02:00:55.939",240828.8789443221,713445.7185041503,35.431899564868466,32.51495282092629,"POINT (35.431899564868466 32.51495282092629)","urban"
228,"2021-04-28 02:00:55.335",242636.3330917513,716802.9769266577,35.4512181027683,32.54518981929626,"POINT (35.4512181027683 32.54518981929626)","rural"
425,"2021-04-28 02:00:55.710",238278.6326244384,715319.7785124867,35.40479609929387,32.53189792049088,"POINT (35.40479609929387 32.53189792049088)","unknown"
406,"2021-04-28 02:00:55.095",242063.03144814572,720991.9411607735,35.44521560067347,32.582974420034965,"POINT (35.44521560067347 32.582974420034965)","urban"
406,"2021-04-28 02:00:55.095",242063.03144814572,720991.9411607735,35.44521560067347,32.582974420034965,"POINT (35.44521560067347 32.582974420034965)","urban"
407,"2021-04-28 02:00:55.345",241090.40956940097,715151.6239072492,35.43472213466827,32.530330376746626,"POINT (35.43472213466827 32.530330376746626)","unknown"
226,"2021-04-28 02:00:56.506",243132.301060354,716033.6835977036,35.45647880825918,32.538242446342636,"POINT (35.45647880825918 32.538242446342636)","rural"
310,"2021-04-28 02:00:56.774",237727.73351368328,714788.6828054263,35.398921735389436,32.52711808468646,"POINT (35.398921735389436 32.52711808468646)","rural"
144,"2021-04-28 02:00:56.209",238170.48837726944,715283.3958941976,35.40364423428368,32.53157167706023,"POINT (35.40364423428368 32.53157167706023)","rural"
145,"2021-04-28 02:00:56.104",244313.5474656497,712959.0032230966,35.46897214936835,32.510491450190166,"POINT (35.46897214936835 32.510491450190166)","unknown"
25,"2021-04-28 02:00:56.113",239678.1956098558,713892.8403683772,35.419663047261544,32.51900619898039,"POINT (35.419663047261544 32.51900619898039)","rural"
363,"2021-04-28 02:00:57.087",240934.8034875544,714069.5359245389,35.43304110575484,32.520575916201906,"POINT (35.43304110575484 32.520575916201906)","urban"
161,"2021-04-28 02:00:57.105",240438.7379312048,718150.8963853248,35.42785252899147,32.55738807702652,"POINT (35.42785252899147 32.55738807702652)","unknown"
163,"2021-04-28 02:00:57.704",240775.6779874637,714024.8880175699,35.431346498939696,32.52017638029617,"POINT (35.431346498939696 32.52017638029617)","urban"
430,"2021-04-28 02:00:57.495",243023.0056945228,714431.5101517928,35.45527517816547,32.523797574079666,"POINT (35.45527517816547 32.523797574079666)","unknown"
238,"2021-04-28 02:00:58.748",240671.2645571837,713741.416530743,35.43022882455029,32.517622237295996,"POINT (35.43022882455029 32.517622237295996)","urban"
241,"2021-04-28 02:00:59.507",242627.61228366045,713086.3344569397,35.45103367740269,32.51167608147005,"POINT (35.45103367740269 32.51167608147005)","rural"
376,"2021-04-28 02:00:59.573",237341.02602608837,719990.6604980192,35.394904697316015,32.5740319624965,"POINT (35.394904697316015 32.5740319624965)","unknown"
220,"2021-04-28 02:00:59.755",242518.80877128468,718719.7922433395,35.45001400586882,32.5624766165987,"POINT (35.45001400586882 32.5624766165987)","rural"
167,"2021-04-28 02:00:59.069",243341.50202423183,713310.5323483158,35.45863663400684,32.51368261283202,"POINT (35.45863663400684 32.51368261283202)","rural"
167,"2021-04-28 02:00:59.069",243341.50202423183,713310.5323483158,35.45863663400684,32.51368261283202,"POINT (35.45863663400684 32.51368261283202)","rural"
425,"2021-04-28 02:00:59.710",238284.65662846013,715307.301172116,35.40485997188203,32.531785306629516,"POINT (35.40485997188203 32.531785306629516)","rural"
201,"2021-04-28 02:01:00.663",245857.5126756325,711522.3718576814,35.485362606518244,32.497501336686945,"POINT (35.485362606518244 32.497501336686945)","rural"
225,"2021-04-28 02:01:01.512",239198.20378466736,717697.4773284618,35.414634419513945,32.553322270743436,"POINT (35.414634419513945 32.553322270743436)","rural"
231,"2021-04-28 02:01:01.827",242322.69711876335,714006.0759350836,35.447811098054146,32.519975964638206,"POINT (35.447811098054146 32.519975964638206)","rural"
430,"2021-04-28 02:01:01.493",243019.98792429804,714428.967622014,35.45524299482585,32.52377471148203,"POINT (35.45524299482585 32.52377471148203)","unknown"
232,"2021-04-28 02:01:02.337",244261.4614429968,718009.6295745642,35.46855111462806,32.55603531322748,"POINT (35.46855111462806 32.55603531322748)","rural"
323,"2021-04-28 02:01:02.133",238667.88257149872,714878.6183342272,35.4089304531264,32.52791318524549,"POINT (35.4089304531264 32.52791318524549)","rural"
325,"2021-04-28 02:01:02.412",238177.35442641308,715255.2172873438,35.403716758533804,32.53131746682641,"POINT (35.403716758533804 32.53131746682641)","rural"
423,"2021-04-28 02:01:02.743",240313.0921136595,717352.9118341543,35.42649699500464,32.55019483240632,"POINT (35.42649699500464 32.55019483240632)","rural"
19,"2021-04-28 02:01:02.258",243361.94859311276,717640.4697150822,35.458964335334755,32.55272627757091,"POINT (35.458964335334755 32.55272627757091)","rural"
13,"2021-04-28 02:01:02.239",240739.26780626137,713769.1602984149,35.430953196637454,32.51787110946746,"POINT (35.430953196637454 32.51787110946746)","urban"
378,"2021-04-28 02:01:03.938",240847.0310862592,713420.3507227495,35.43209217193985,32.51472372282539,"POINT (35.43209217193985 32.51472372282539)","urban"
228,"2021-04-28 02:01:03.334",242532.59319381716,716735.950629967,35.45011203866024,32.544587590455045,"POINT (35.45011203866024 32.544587590455045)","rural"
425,"2021-04-28 02:01:03.709",238286.4320264281,715303.0711578064,35.40487878534842,32.53174713328196,"POINT (35.40487878534842 32.53174713328196)","rural"
406,"2021-04-28 02:01:03.095",242090.1809089003,720950.458593714,35.4455037547231,32.582599809721465,"POINT (35.4455037547231 32.582599809721465)","rural"
407,"2021-04-28 02:01:03.345",241099.3199968116,715155.2597493881,35.434817063513655,32.53036298837968,"POINT (35.434817063513655 32.53036298837968)","unknown"
226,"2021-04-28 02:01:04.506",243131.9238465076,716033.0056917462,35.456474775664475,32.538236341551396,"POINT (35.456474775664475 32.538236341551396)","rural"
310,"2021-04-28 02:01:04.774",237719.9161802285,714786.8616742837,35.39883849284046,32.52710179167005,"POINT (35.39883849284046 32.52710179167005)","rural"
144,"2021-04-28 02:01:04.208",238171.80833965316,715272.9471288827,35.40365807656472,32.53147743534293,"POINT (35.40365807656472 32.53147743534293)","rural"
145,"2021-04-28 02:01:04.103",244285.880368198,712916.8735890475,35.46867660685246,32.51011217468759,"POINT (35.46867660685246 32.51011217468759)","unknown"
25,"2021-04-28 02:01:04.112",239703.63865068805,713909.4848968306,35.419934194848175,32.519155823862185,"POINT (35.419934194848175 32.519155823862185)","rural"
363,"2021-04-28 02:01:05.086",240936.4899362905,714071.6314424118,35.43305910271313,32.52059477944813,"POINT (35.43305910271313 32.52059477944813)","urban"
161,"2021-04-28 02:01:05.104",240433.3070096112,718152.461702931,35.42779473830011,32.55740229462047,"POINT (35.42779473830011 32.55740229462047)","unknown"
163,"2021-04-28 02:01:05.704",240729.43817663807,713910.8418763849,35.430851785350654,32.51914888089669,"POINT (35.430851785350654 32.51914888089669)","urban"
430,"2021-04-28 02:01:05.494",243026.02585276373,714432.0435125134,35.45530733658978,32.5238023194171,"POINT (35.45530733658978 32.5238023194171)","unknown"
241,"2021-04-28 02:01:07.506",242616.12904354048,713091.9994432562,35.45091161129267,32.51172740374751,"POINT (35.45091161129267 32.51172740374751)","rural"
376,"2021-04-28 02:01:07.573",237351.44420461857,719984.4993625948,35.39501552791985,32.57397623793859,"POINT (35.39501552791985 32.57397623793859)","unknown"
229,"2021-04-28 02:01:07.101",236394.90843720976,716298.1724859439,35.384762425943336,32.540750727118315,"POINT (35.384762425943336 32.540750727118315)","rural"
220,"2021-04-28 02:01:07.755",242487.01377445305,718686.6642189288,35.449674637783914,32.5621785552908,"POINT (35.449674637783914 32.5621785552908)","rural"
167,"2021-04-28 02:01:07.068",243341.4619443396,713303.7020725608,35.458636034098966,32.51362102323329,"POINT (35.458636034098966 32.51362102323329)","rural"
167,"2021-04-28 02:01:07.068",243341.4619443396,713303.7020725608,35.458636034098966,32.51362102323329,"POINT (35.458636034098966 32.51362102323329)","rural"
201,"2021-04-28 02:01:08.662",245859.127289571,711436.873322661,35.48537738975499,32.49673033435589,"POINT (35.48537738975499 32.49673033435589)","rural"
405,"2021-04-28 02:01:08.490",242074.99569298455,720978.9737733221,35.44534271305853,32.58285724649007,"POINT (35.44534271305853 32.58285724649007)","urban"
405,"2021-04-28 02:01:08.490",242074.99569298455,720978.9737733221,35.44534271305853,32.58285724649007,"POINT (35.44534271305853 32.58285724649007)","urban"
225,"2021-04-28 02:01:09.512",239199.1905037651,717697.3973111082,35.41464492344494,32.55332153164032,"POINT (35.41464492344494 32.55332153164032)","rural"
231,"2021-04-28 02:01:09.827",242322.2787478695,714009.0472392405,35.44780671753127,32.52000276630962,"POINT (35.44780671753127 32.52000276630962)","rural"
424,"2021-04-28 02:01:09.635",243313.75673169675,715583.9515117632,35.45839902617306,32.53418321714431,"POINT (35.45839902617306 32.53418321714431)","rural"
424,"2021-04-28 02:00:53.636",243297.73733381004,715662.6555071906,35.45823050016955,32.53489325448582,"POINT (35.45823050016955 32.53489325448582)","rural"
424,"2021-04-28 02:00:49.636",243353.97051388372,715634.1101916773,35.458828365856675,32.53463464490084,"POINT (35.458828365856675 32.53463464490084)","rural"
424,"2021-04-28 02:00:41.637",243385.8334686168,715633.8463630917,35.45916753316619,32.53463157927746,"POINT (35.45916753316619 32.53463157927746)","rural"
430,"2021-04-28 02:01:09.493",243021.50124135523,714431.2758616111,35.455259159645905,32.52379549335914,"POINT (35.455259159645905 32.52379549335914)","unknown"
232,"2021-04-28 02:01:10.337",244262.04347856465,718014.6565739566,35.46855744452169,32.556080629690754,"POINT (35.46855744452169 32.556080629690754)","rural"
